name	category	category_code	lat	lon	address
Farmacias de Similares	Drugstore	17035	20.736186	-103.430531	45136 Zapopan, Jalisco
Farmacias Guadalajara	Drugstore	17035	20.740486	-103.430416	Zapopan, Jalisco
Oxxo	Grocery Store	17069	20.744948	-103.432114	Avenida Valle de Ameca (Calle Valle De Cuquio), 45200 Zapopan, Jalisco
Consuvino	Convenience Store	17029	20.738738	-103.430331	Avenida Servidor Público, Zapopan, Jalisco
Sorriso's Tienda	Convenience Store	17029	20.744308	-103.434452	Zapopan, Jalisco
Sala Gamer A.C.	Toy Store	17135	20.739968	-103.434343	Zapopan, Jalisco
Abarrotes el Parque	Retail	17000	20.744373	-103.432366	Zapopan, Jalisco
Veterinaria	Pet Supplies Store	17110	20.742662	-103.432017	Valle de los Obeliscos. Jardines del Valle (Valle De Las Galeanas), 45138 Zapopan, Jalisco
KingsPalace	Garden Center	17101	20.740532	-103.433395	Jalisco
Papeleria los Lobos	Office Supply Store	17102	20.74472	-103.432218	Valle de Ameca, 45200 Zapopan, Jalisco
Boutique de Mamá	Baby Store	17014	20.746687	-103.434659	Zapopan, Jalisco
Farmacias Benavides	Drugstore	17035	20.741832	-103.430867	Zapopan, Jalisco
Hidromaxi	Food and Beverage Retail	17057	20.745355	-103.431944	Zapopan, Jalisco
Promöbel Muebles	Furniture and Home Store	17082	20.746581	-103.432795	45169 Zapopan, Jalisco
Ooh la la boutique	Boutique	17020	20.741971	-103.430854	Zapopan, Jalisco
CHIC Venta y Renta de vestidos	Women's Store	17052	20.742522	-103.430735	Zapopan, Jalisco
Flor de Liz	Boutique	17020	20.741678	-103.43089	Avenida Valle de Atemajac 2288 (Servidor Público), 45138 Zapopan, Jalisco
Plaza Jardines del Valle	Shopping Mall	17114	20.741838	-103.430804	Zapopan, Jalisco
Óptica Murano	Eyecare Store	17037	20.742047	-103.430747	Calzada federalistas 1615 (valle de atemajac), 45138 Zapopan, Jalisco
Pamerlushesz	Gift Store	17089	20.742206	-103.430312	Zapopan, Jalisco
La Vaca, Vinos y Licores	Liquor Store	17076	20.747511	-103.43387	Federalistas 2225B (Valle de México), Zapopan, Jalisco
Oxxo	Grocery Store	17069	20.74172	-103.43036	Zapopan, Jalisco
Flor de Saal	Farmers Market	17065	20.741311	-103.430076	Valle de Atemajac 2139, 45136 Zapopan, Jalisco
Fiesta Town	Gift Store	17089	20.743858	-103.42988	Calzada Federalistas 1844A, 45138 Zapopan, Jalisco
High Life Style	Vape Store	17136	20.741281	-103.429972	45136 Zapopan, Jalisco
Audi Used Car Zona Real	Used Car Dealership	17010	20.739871	-103.430525	1406 Avenida del Servidor Público, 45130 Zapopan, Jalisco
Antonella Clothing	Retail	17000	20.741307	-103.429832	Avenida Valle de Atemajac, Zapopan, 45138 (Av. del Servidor Público), Zapopan, Jalisco
Generix	Drugstore	17035	20.741329	-103.429564	Zapopan, Jalisco
Club Sonrisas	Event Space	11039	20.748853	-103.433997	Zapopan, Jalisco
Familiar Carniceria	Butcher	17059	20.741515	-103.429148	Zapopan, Jalisco
Farmacias Familiares Suc. Jardines del Valle	Drugstore	17035	20.745695	-103.429537	Calzada Federalistas 2047 (Valle de los Cedros), 45138 Zapopan, Jalisco
Marroquin Sebastian Ferreteria	Hardware Store	17090	20.746007	-103.42955	Federalistas, 45138 Zapopan, Jalisco
3Mart	Bicycle Store	17119	20.738636	-103.4304	Calzada del Servidor Publico 1262 (AV. SANTA MARGARITA), 45138 Zapopan, Jalisco
Scott 3 Mart	Bicycle Store	17119	20.738639	-103.430406	Zapopan, Jalisco
7-Eleven	Convenience Store	17029	20.741454	-103.43097	Avenida Valle de Atemajac 1650 (Sierra de Mazamitla), 45080 Zapopan, Jalisco
Farmacias ABC - Zapopan	Drugstore	17035	20.741791	-103.430807	Calzada Ada Valle de Atemajac 1615 1 s/n, 45138 Zapopan, Jalisco
Oxxo	Grocery Store	17069	20.749512	-103.434774	Avenida Valle de Mexico 2690, 45138 Guadalajara, Jalisco
Vivero Boutique los Tarascos	Furniture and Home Store	17082	20.749643	-103.435085	Avenida Avenida valle de mexico 3360, 45138 Zapopan, Jalisco
Farmacias Guadalajara	Drugstore	17035	20.752004	-103.430118	Antiguo Camino a Tesistan 45, 45138 Zapopan, Jalisco
RSM Division Bombas	Physical Therapy Clinic	15026	20.751547	-103.437302	Colegio del Aire 3100, 45019 Guadalajara, Jalisco
GEPESA pisos y recubrimientos	Furniture and Home Store	17082	20.750576	-103.434928	Zapopan, Jalisco
Chiquilandia	Playground	16037	20.749995	-103.435958	Lope de Vega 239, Zapopan, Jalisco
Rin Rin Biclas	Bicycle Store	17119	20.753431	-103.433413	Pedro Moreno 1189 (Robles Gil), 44160 Guadalajara, Jalisco
Farmacias Familiares Sucursal Jardines del Valle	Drugstore	17035	20.751381	-103.432773	Calzada Federalistas 2047 (Valle de los Cedros), 45138 Zapopan, Jalisco
Mega Super los Pinos	Convenience Store	17029	20.754997	-103.434555	Zapopan, Jalisco
Abarrotes	Convenience Store	17029	20.751367	-103.430051	Zapopan, Jalisco
Escuadra Blanca	Framing Store	17081	20.757652	-103.43512	Avenida Guadalajara 426 (1 de enero), Nuevo México, Jalisco
Carnicería la Güera	Butcher	17059	20.758564	-103.43446	Avenida Guadalajara 522 (6 de Enero), 45134 Nuevo México, Jalisco
Ferremateriales Nuevo Milenio	Retail	17000	20.75297	-103.436766	Guadalajara 1537, 45138 Zapopan, Jalisco
Hydrosense	Retail	17000	20.760493	-103.436169	Calle Atotonilco 468, 45200 Guadalajara, Jalisco
Brío- Educación canina	Dog Park	16033	20.760476	-103.435015	Calle 2 de Febrero 58, Zapopan, Jalisco
JJ Refacciones	Hardware Store	17090	20.763529	-103.437729	Juan Gil Preciado 4300, Zapopan, Jalisco
Industrial Almanza	Hardware Store	17090	20.758789	-103.433789	Zapopan, Jalisco
Francis	Shoe Store	17048	20.758755	-103.43295	Mexico 3225, 40, 44670 Guadalajara, Jalisco
"Tienda ""Gabino"""	Department Store	17033	20.764152	-103.434055	Zapopan, Jalisco
Abarrotera Cagsa	Grocery Store	17069	20.759413	-103.43211	Carretera Tesistan (Av. Guadalajara), 45160 Nuevo México, Jalisco
Our Side Store	Social Club	12097	20.758951	-103.432347	Juan Gil Preciado (Av. Guadalajara), Zapopan, Jalisco
Mariscos Parras	Food and Beverage Retail	17057	20.764579	-103.438987	Calle uno 315, 45160 Zapopan, Jalisco
Empeña Facil	Pawn Shop	17108	20.759068	-103.431628	Prolongación Avenida El Colli 556 (Av. Juan Gil Preciado), 45069 Zapopan, Jalisco
Auto Partes y Mas	Car Parts and Accessories	17011	20.763489	-103.437668	Avenida Juan Gil Preciado 4051, 45138 Zapopan, Jalisco
Farmacias GI	Drugstore	17035	20.766081	-103.439357	Avenida Copalita 1650 (Primera Norte), 45134 Zapopan, Jalisco
Comercial Toyo	Warehouse	11174	20.757996	-103.430107	Lopez Mateos Sur 730, 45030 Zapopan, Jalisco
Italika	Motorcycle Dealership	17012	20.757844	-103.429539	Zapopan, Jalisco
Aéropostale	Clothing Store	17043	20.762863	-103.429624	Avenida Patria. Esquina con Avenida Ávila Camacho s/n, 45160 Guadalajara, Jalisco
Farmacias Guadalajara	Drugstore	17035	20.762992	-103.429482	Plaza Patria Zona l Local 1, 45160 Zapopan, Jalisco
Diverti Toys	Toy Store	17135	20.762992	-103.429482	Plaza Patria Local D - 11, 45160 Zapopan, Jalisco
Deportes Marti	Sporting Goods Retail	17117	20.762992	-103.429482	Plaza Patria Loc 5A, 45160 Zapopan, Jalisco
Hernandez Flores Luis Daniel	Flower Store	17056	20.760286	-103.428972	Crr Base Aerea 346 s/n, Guadalajara, Jalisco
Ramirez Flores Angelica	Fruit and Vegetable Store	17067	20.760286	-103.428972	Cl 632 s/n, 44530 Guadalajara, Jalisco
Farma Center	Drugstore	17035	20.758213	-103.429761	Zapopan, Jalisco
Proveedor Nanangero de Occte S	Fruit and Vegetable Store	17067	20.760246	-103.428911	Cl 644 s/n, 44530 Guadalajara, Jalisco
Andamios Resendiz Tesistan	Hardware Store	17090	20.762576	-103.435943	Zapopan, Jalisco
Jose Gonzalez Fonseca	Fruit and Vegetable Store	17067	20.760217	-103.428979	Federacion 2520 Puest 377, 44740 Guadalajara, Jalisco
Farmed Farmacia	Drugstore	17035	20.771638	-103.43599	San Juan Bosco, 45134 Zapopan, Jalisco
Plaza Imperial	Shopping Mall	17114	20.772138	-103.436292	Juan Gil Preciado 7013A, 45138 Zapopan, Jalisco
Oxxo	Grocery Store	17069	20.771524	-103.432656	San Juan Bosco, 45134 Zapopan, Jalisco
Martinez ...... Juana	Grocery Store	17069	20.771622	-103.436408	Rio Blanco 70, 45180 Zapopan, Jalisco
Mini Super Imperial	Grocery Store	17069	20.781784	-103.4313	Avenida Valle de los Imperios 536 (Blv. Valle Imperial), Zapopan, Jalisco
Fraccionamiento Valle Imperial	Shopping Mall	17114	20.781765	-103.431446	Avenida Valle de los Imperios 536 (Blv. Valle Imperial), Zapopan, Jalisco
Ecoo Medical Supplies	Scientific Equipment Supplier	11161	20.788201	-103.434699	45134 , Jalisco
Alut Corporation	Grocery Store	17069	20.814666	-103.43642	Camino a Copalita 998A, 45200 Zapopan, Jalisco
Súper Pepe's	Big Box Store	17016	20.850709	-103.428822	Valentin Vidrio Arce (Valle De Ameca)
Pisos Baper	Furniture and Home Store	17082	20.847086	-103.42996	Zapopan, Jalisco
Sirila Boutique	Clothing Store	17043	20.848686	-103.42837	Valentín Vidrio Arce 1088 - 93 (Cuisillos), 45200 Zapopan, Jalisco
Perriatra	Pet Supplies Store	17110	20.590171	-103.431172	Zapopan, Jalisco
Modelorama los Cajetes	Housing Development	12079	20.590147	-103.427116	Zapopan, Jalisco
Chimicharro Headquarters	Grocery Store	17069	20.589901	-103.431067	Zapopan, Jalisco
Practimuebles Ram	Furniture and Home Store	17082	20.590156	-103.431065	Clz Jose Gpe Gallo 2701, 45234 Guadalajara, Jalisco
Practimuebles Ram	Furniture and Home Store	17082	20.590225	-103.431059	Jose Guadalupe Gallo 2701, 45100 Zapopan, Jalisco
Veneno Auditivo	Music Store	17098	20.592441	-103.429026	Zapopan, Jalisco
Rodriguez Lopez Jesus Ricardo	Retail	17000	20.592201	-103.426524	San Francisco 1455, 45069 Zapopan, Jalisco
Tianguis Tulipanes	Vintage and Thrift Store	17138	20.586677	-103.430504	Tlaquepaque, Jalisco
Cerrajeria San Andres	Hardware Store	17090	20.591249	-103.431151	Zapopan, Jalisco
HM Design Muebles para Exterior	Furniture and Home Store	17082	20.588272	-103.423481	Ingeniero Rubio (Ingeniero Gomez), 45234 Guadalajara, Jalisco
Alquimeza	Arts and Entertainment	10000	20.593252	-103.43037	Diagonal Jardín 1, 45234 Guadalajara, Jalisco
Scm Group Mexico	Automotive Service	11009	20.594383	-103.42579	Prolongación Miguel Aleman 6926, 45236 Zapopan, Jalisco
Condominio Avalon	Department Store	17033	20.588391	-103.433713	Cll Gardenias 248, 45647 Tlajomulco de Zuñiga, Jalisco
TerraCu	Furniture and Home Store	17082	20.585656	-103.422578	Camino Real a Colima 100A, Zapopan, Jalisco
Ghusa Recolectora	Education	12009	20.58436	-103.431931	Hortencia 1001, 45647 Guadalajara, Jalisco
Vinos y licores el Triunfo	Liquor Store	17076	20.585175	-103.422752	Camino real a Colima, Jalisco
R3 Ferre Materiales	Hardware Store	17090	20.582685	-103.42669	Camino real de colima 110, Tlaquepaque, Jalisco
Grupo Expositor	Exhibit	10016	20.591813	-103.426498	De las Rosas 2891A, 45030 Zapopan, Jalisco
Puff Land Br	Furniture and Home Store	17082	20.585188	-103.430908	Orquidea 3165, Guadalajara, Jalisco
Comercio Codi de Occidente	Retail	17000	20.58519	-103.430908	Orquidea 3152, Jalisco
Fluidos Industriales Mexicanos	Engineer	11034	20.593347	-103.431526	Jose Guadalupe Gallo 1954, 45235 Zapopan, Jalisco
Rotul Depot	Advertising Agency	11001	20.594316	-103.425148	Cll Miguel Aleman 550, 45236 Guadalajara, Jalisco
Ekar de Gas	Retail	17000	20.592976	-103.432988	Avenida Periferico 221, 45140 Zapopan, Jalisco
Printpak de Mexico	Clothing Store	17043	20.584069	-103.431604	Circ Crisantemo 35, 45640 Tlajomulco de Zuñiga, Jalisco
Auroquim	Food and Beverage Retail	17057	20.600122	-103.427422	Pedro Moreno 51, 45235 Zapopan, Jalisco
Sandys Fire	Warehouse or Wholesale Store	17139	20.601064	-103.426941	Pedro Moreno 1253, 45235 Zapopan, Jalisco
Racotex	Clothing Store	17043	20.602313	-103.428501	Cerrada Francisco Villa 450 (Ramón Corona), 45235 Zapopan, Jalisco
Muebles Esco	Furniture and Home Store	17082	20.602327	-103.425261	Avenida Justo Sierra 822, 45180 Guadalajara, Jalisco
Mag Papel	Paper Supplier	11132	20.604223	-103.424879	Francisco I. Madero 42, 45235 Guadalajara, Jalisco
Maderas Bugambilias	Furniture and Home Store	17082	20.603023	-103.431604	Prolongación Lopez Mateos Sur 5055, 45235 Zapopan, Jalisco
Grupo Azulejero de Mayoristas	Retail	17000	20.603023	-103.431604	Lpez Mateos Sur 4499, 45235 Zapopan, Jalisco
Mariscos Javier	Food and Beverage Retail	17057	20.600992	-103.428631	Josefa Ortíz de Dominguez 25 (Aquiles Serdan), 45600 Tlaquepaque, Jalisco
Impulsora Quimica de Occidente	Office	11124	20.601399	-103.426324	Lazaro Cardenas 4135 (Niño Obrero), 45040 Guadalajara, Jalisco
Salotto Muebles	Furniture and Home Store	17082	20.602249	-103.42466	Justo Sierra 468, Guadalajara, Jalisco
Plido Garcia Margarita	Grocery Store	17069	20.603199	-103.426348	Pedro Moreno 1016, 45235 Zapopan, Jalisco
La Playa	Advertising Agency	11001	20.610793	-103.429797	Prolongación López Mateos 900, Tlaquepaque, Jalisco
7-Eleven	Convenience Store	17029	20.613018	-103.428061	Avenida La Calma 3473, 45070 Guadalajara, Jalisco
Jardin de Niños Peewee	Children's Clothing Store	17042	20.607248	-103.425874	Colima 287, 45050 Zapopan, Jalisco
Comercializadora Jiquilpan	Liquor Store	17076	20.60515	-103.425499	Vicente Guerrero 990B, 45235 Zapopan, Jalisco
El Fluxometro	Hardware Store	17090	20.610266	-103.429407	45235 Zapopan, Jalisco
La Cueba del Canelo	Office Supply Store	17102	20.610357	-103.430035	Zapopan, Jalisco
Farmacias de Similares	Drugstore	17035	20.611528	-103.42915	45239 Zapopan, Jalisco
Grupo Mega	Hardware Store	17090	20.611269	-103.429621	Zapopan, Jalisco
Mini Super Villa	Miscellaneous Store	17096	20.606744	-103.422297	Zapopan, Jalisco
Estructuras de Concreto	Construction Supplies Store	17028	20.609488	-103.422867	Hidalgo 111 (FELIPE ANGELES), 45235 Zapopan, Jalisco
Aquainox	Furniture and Home Store	17082	20.612591	-103.427806	Lopez Mateos Sur 2021 (Emiliano Zapata), 45235 Zapopan, Jalisco
Dulceria Bertha	Dessert Shop	13040	20.612714	-103.430579	26340 Zapopan, Jalisco
Muelles de Mexico	Hardware Store	17090	20.612604	-103.424112	Periférico Sur 367, 45235 Zapopan, Jalisco
Bunker Electronics	Electrical Equipment Supplier	11032	20.607486	-103.425786	Colima 224, 45235 Zapopan, Jalisco
Farmacias de Similares	Drugstore	17035	20.611734	-103.429315	Avenida Lopez Mateos Sur, 2040 (calle plaza del sol), 45236 Zapopan, Jalisco
Refacciones Domesticas de Occidente	Car Parts and Accessories	17011	20.607734	-103.423689	Avenida Hidalgo 386, 45010 Zapopan, Jalisco
Operadora de Productos de l Ma	Meat and Seafood Store	17077	20.606621	-103.423645	Zapopan, Jalisco
The Home Depot	Hardware Store	17090	20.617748	-103.423817	Zapopan, Jalisco
Glorieta las Fuentes	Plaza	16041	20.618807	-103.42285	Avenida las Fuentes (Av. López Mateos Sur), 45070 Zapopan, Jalisco
Abarrotes Preciado	Miscellaneous Store	17096	20.617356	-103.427168	45078 Zapopan, Jalisco
Case construction	Hardware Store	17090	20.616199	-103.429169	Zapopan, Jalisco
Poli Acero	Metals Supplier	11122	20.617752	-103.428784	Periferico, Zapopan, Jalisco
Mega Soriana	Grocery Store	17069	20.61855	-103.422482	Avenida las Fuentes 3244 (Av. López Mateos Sur), 45527 Tlaquepaque, Jalisco
The Home Depot	Hardware Store	17090	20.617789	-103.423592	Tlaquepaque, Jalisco
Plott Point	Office Supply Store	17102	20.618659	-103.423188	Las Fuentes, Zapopan, Jalisco
Centro de servicio celular	Electronics Store	17025	20.619468	-103.42408	López Mateos 5345, 45200 Guadalajara, Jalisco
Grupos y Trio los Trevi	Organization	12082	20.620989	-103.428528	Orion 3362, 45070 Zapopan, Jalisco
Vittalab de Mexico	Cosmetics Store	17030	20.617764	-103.422953	Plaza las Fuentes (López Mateos Sur y Camino al Iteso), 45180 Tlaquepaque, Jalisco
Mercería y composturas Gaby	Knitting Store	17092	20.618394	-103.422955	Plaza las fuentes, Tlaquepaque, Jalisco
Aroma Perfumes	Perfume Store	17109	20.618447	-103.422771	Plaza las Fuentes Local B-9, Tlaquepaque, Jalisco
JAC Motors Solana GDL	Car Dealership	17006	20.619372	-103.423252	45080 Tlaquepaque, Jalisco
Rozmar	Fish Market	17066	20.619642	-103.4234	Avenida López Mateos (Av camino ITESO), Jalisco
ALBARICOQUE boutique	Boutique	17020	20.619111	-103.422979	Tlaquepaque, Jalisco
Lord Bugambilias	Music Store	17098	20.61969	-103.423317	Tlaquepaque, Jalisco
D'Laura Zapateria	Clothing Store	17043	20.618437	-103.422455	Tlaquepaque, Jalisco
Dadial Medica	Retail	17000	20.622283	-103.42678	San Antonio 82, 45070 Zapopan, Jalisco
Lob Tienda Corporativo	Boutique	17020	20.616058	-103.421373	Tlaquepaque, Jalisco
Taller de Torno DEVSA	Hardware Store	17090	20.612806	-103.422732	Periferico Sur 9506 (Halcon/Gavilan), 45078 Zapopan, Jalisco
Tienda de Doña Platicadora	Miscellaneous Store	17096	20.620068	-103.422854	Zapopan, Jalisco
Soriana Ciecunvalacion	Convenience Store	17029	20.62177	-103.423527	Zapopan, Jalisco
Telcel CAD GDL	Office	11124	20.614337	-103.420896	Avenida Camino al Iteso 8499, 45609 Tlaquepaque, Jalisco
Plaza las Fuentes	Shopping Mall	17114	20.618807	-103.42285	Avenida López Mateos Sur 3340 (Av. Camino al ITESO), Tlaquepaque, Jalisco
Desarrollo Comercial Abarrotero	Retail	17000	20.620371	-103.423027	Crr a Morelia 7777, 45100 Guadalajara, Jalisco
Nora Edith Lozano Martinez	Butcher	17059	20.62303	-103.427354	Calma 44 24, Guadalajara, Jalisco
Toyo Foods Copérnico	Food and Beverage Retail	17057	20.630931	-103.42372	Nicolás Copérnico 3886 (Arboledas), 45189 Zapopan, Jalisco
Núcleo de Diagnóstico	Healthcare Clinic	15011	20.630345	-103.423843	Avenida Nicolás Copérnico 4089 (Carnero & Pedro Simón Laplace), 45189 Zapopan, Jalisco
Pasteleria Jeffrey	Food and Beverage Retail	17057	20.621977	-103.423053	Lopez Mateos Sur 825, 44500 Zapopan, Jalisco
Vainilla Tienda	Boutique	17020	20.623986	-103.427105	La calma 44 (/av las fuentes), 45070 Tlaquepaque, Jalisco
Navarro Ramirez Irma Lizette	Fruit and Vegetable Store	17067	20.624387	-103.426377	Calma 44 21, Guadalajara, Jalisco
Peduzzy Diseño Floral	Flower Store	17056	20.623839	-103.42735	Zapopan, Jalisco
Oxxo	Grocery Store	17069	20.62916	-103.428151	e/ Laplace, Guadalajara, Jalisco
Dress Room	Boutique	17020	20.627084	-103.425754	Galileo Galilei 4035 (Entre Canopus Y Carnero), Zapopan, Jalisco
Tortilleria la Sagrada Familia	Grocery Store	17069	20.626717	-103.425049	Carnero 5690 (Aurora Boreal Norte), 45070 Zapopan, Jalisco
Dei	Advertising Agency	11001	20.626775	-103.425169	23126 Zapopan, Jalisco
Premium Autobaño y Servicio Mecánico	Convenience Store	17029	20.628071	-103.426651	Canopus 5653 (Esquina Isaac Newton), 45070 Zapopan, Jalisco
Ferreteria y Tlapaleria Galileo	Hardware Store	17090	20.626886	-103.425002	Zapopan, Jalisco
Safsua	Costume Store	17031	20.626831	-103.424833	Carnero 5709, Zapopan, Jalisco
Minisuper los Güeros	Grocery Store	17069	20.628355	-103.426865	Zapopan, Jalisco
Carniceria la Perla	Butcher	17059	20.627805	-103.424483	62450 Zapopan, Jalisco
Papelería, Mercería y Regalos Mary's	Office Supply Store	17102	20.629038	-103.428831	Pedro Simón La Place 5738-2, 45070 Zapopan, Jalisco
Compumatrix	Computer Repair Service	11027	20.627904	-103.424409	Carnero 5545 (isaac newton y unicornio), 45070 Zapopan, Jalisco
Mini Super Galileo	Grocery Store	17069	20.626368	-103.42286	Galileo Galilei (Sagitario), 45070 Zapopan, Jalisco
Cencon / Grupo Cencon Centro de Control	Restaurant	13065	20.629982	-103.428802	Galileo Galilei 4299, 45070 Zapopan, Jalisco
Rancho Frío	Health Food Store	17071	20.629748	-103.42467	Avenida Copernico 3938A, Zapopan, Jalisco
Oxxo	Grocery Store	17069	20.629721	-103.422672	Zapopan, Jalisco
Veterinaria Animalia	Pet Supplies Store	17110	20.631239	-103.430195	Zapopan, Jalisco
Muebles Boal	Furniture and Home Store	17082	20.622817	-103.421414	Prl Lopez Mateos 6459, 44008 Guadalajara, Jalisco
casa de orly serafin NUTRIOLOGO	Department Store	17033	20.621108	-103.422379	Zapopan, Jalisco
Casahome	Furniture and Home Store	17082	20.622623	-103.421111	45080 Zapopan, Jalisco
Barcocinas	Furniture and Home Store	17082	20.625163	-103.42047	Zapopan, Jalisco
Floreria Camellon Galileo Galilei	Flower Store	17056	20.6318	-103.429152	45236 Zapopan, Jalisco
Farmacias Benavides	Drugstore	17035	20.626225	-103.420689	Avenida Adolfo López Mateos 5562 (Galileo Galilei), 45070 Zapopan, Jalisco
Flor de Liz	Clothing Store	17043	20.631802	-103.42989	Zapopan, Jalisco
Reneau Aguilar Henry	Retail	17000	20.626935	-103.425412	Galileo Galilei 4035, 45070 Zapopan, Jalisco
Arco Equipos y Servs del Nte	Computer Repair Service	11027	20.629793	-103.42775	Isaac Newton 4216, Guadalajara, Jalisco
Gonzalez Garcia Concepcion	Grocery Store	17069	20.629122	-103.424309	Corona Boreal 4084B, Jalisco
Gruas Manolo	Shipping, Freight, and Material Transportation Service	11163	20.623628	-103.4214	Lopez Mateos 5900, 45070 Zapopan, Jalisco
Play All	Toy Store	17135	20.631139	-103.430802	Mariano Otero 5920, 45079 Zapopan, Jalisco
Carniceria Zapopan	Butcher	17059	20.632002	-103.429509	Avenida Mariano Otero 5650 (Galileo Galilei), 45158 Zapopan, Jalisco
Farmacias de Similares	Drugstore	17035	20.634978	-103.426537	Copernico 28, Zapopan, Jalisco
Farmacias Guadalajara	Drugstore	17035	20.631825	-103.429915	Avenida Mariano Otero 5668 (Jesús Sánchez Carrillo), 45070 Zapopan, Jalisco
Farmacias del Ahorro	Drugstore	17035	20.631681	-103.424747	Avenida Coopernico (Pedro Simon la Place), 45236 Guadalajara, Jalisco
Oxxo	Grocery Store	17069	20.634168	-103.425464	Avenida Copernico (Esq. Mariano Otero), Zapopan, Jalisco
Farmacias Guadalajara	Drugstore	17035	20.639784	-103.430534	Enrique Ladrón de Guevara (Volcán del Colli), Zapopan, Jalisco
Steren Guadalajara Copérnico	Electronics Store	17025	20.638865	-103.43026	Enrique Ladrón de Guevara 2898 (Copernico), 45070 Guadalajara, Jalisco
Beija Flor	Flower Store	17056	20.633818	-103.427894	Zapopan, Jalisco
Optica Cristal	Eyecare Store	17037	20.635431	-103.427744	Avenida Ladron de Guevara 4010 (marina cruz), 45070 Guadalajara, Jalisco
La Burguesa Bistro.	Gourmet Store	17068	20.635487	-103.427185	Sara Berta de la Torre (Nicolás copernico.), 45070 Zapopan, Jalisco
Representaciones Electricas	Electronics Store	17025	20.633564	-103.426659	Zapopan, Jalisco
Carrito de Frutas	Flower Store	17056	20.633873	-103.42604	Zapopan, Jalisco
Super Colchones copernico	Furniture and Home Store	17082	20.633484	-103.425799	Zapopan, Jalisco
"abarrotes ""Don pelos"""	Grocery Store	17069	20.63372	-103.429533	Zapopan, Jalisco
MP Material Electrico	Electronics Store	17025	20.634405	-103.42506	Zapopan, Jalisco
Comercial del Sol	Shopping Mall	17114	20.633152	-103.429006	Zapopan, Jalisco
Supercolchones	Furniture and Home Store	17082	20.633502	-103.425432	Avenida Copernico (Mariano Otero), Zapopan, Jalisco
Ma Irma Felix Santos	Clothing Store	17043	20.636949	-103.427464	Avenida Tomas Balcazar 5443, Guadalajara, Jalisco
Dermacare Pharma	Drugstore	17035	20.633103	-103.424995	Zapopan, Jalisco
Vinos y Licores Munguia	Liquor Store	17076	20.635325	-103.424321	Rinconada del Geranio 3544 1A, 45120 Zapopan, Jalisco
Autosport's	Clothing Store	17043	20.636929	-103.430178	Avenida Niños Héroes 1385 (Mariano Otero), Guadalajara, Jalisco
Purificadora Vita60 - Comprometidos con tu Salud	Convenience Store	17029	20.637884	-103.428539	Enrique Ladron de Guevara 1643, 45079 Zapopan, Jalisco
Centro Cosmetico de Occidente	Cosmetics Store	17030	20.631289	-103.423814	Avenida Nicolás Copérnico 4152, 45070 Zapopan, Jalisco
Exotik	Cosmetics Store	17030	20.639092	-103.428806	Zapopan, Jalisco
De Fiesta	Gift Store	17089	20.638416	-103.430816	Enrique Ladron de Guevara 1501 (Copernico), Zapopan, Jalisco
Tiendita de la Esquina	Miscellaneous Store	17096	20.635672	-103.422149	Zapopan, Jalisco
Calpini	Drugstore	17035	20.638873	-103.430697	Zapopan, Jalisco
Mundo Magico	Hobby Store	17091	20.639267	-103.430084	Zapopan, Jalisco
Vinateria Alcatraz	Tobacco Store	17134	20.638961	-103.430633	Zapopan, Jalisco
ConPRENDA	Pawn Shop	17108	20.636787	-103.42209	Zapopan, Jalisco
Comerdel	Painter	11094	20.639562	-103.429974	C Yolanda Cardenas 1595, 45079 Guadalajara, Jalisco
The Rags	Arts and Crafts Store	17003	20.637222	-103.422127	Araceli Sousa 5021, 45078 , Jalisco
Moabikes	Retail	17000	20.636544	-103.421673	Zapopan, Jalisco
Central Veterinaria Marvin	Pet Supplies Store	17110	20.636673	-103.421555	Avenida Mariano Otero 5127, Zapopan, Jalisco
Black Cat Bikes	Retail	17000	20.64444	-103.427369	Guadalupe 104, 45060 Zapopan, Jalisco
Mastercraft Guadalajara	Bicycle Store	17119	20.64343	-103.42623	Volcan ajusto 5425 (Casi esq con el canal), Guadalajara, Jalisco
7-Eleven	Convenience Store	17029	20.645644	-103.429111	Zapopan, Jalisco
Abarrotes Belén	Convenience Store	17029	20.646998	-103.426983	Zapopan, Jalisco
Nts Internacional	Clothing Store	17043	20.645278	-103.423917	Colli 5143, 45070 Zapopan, Jalisco
Solo Tapatias	Adult Store	17001	20.642275	-103.423403	Clle Volcan Popocatepetl 1824, 45070 Guadalajara, Jalisco
Gama Comercial	Flea Market	17054	20.640291	-103.430177	Avenida Felipe Zetter 5407, Zapopan, Jalisco
Onix	Hobby Store	17091	20.648248	-103.428092	Labna 1437, 45054 Zapopan, Jalisco
Yazbek el Coli	Clothing Store	17043	20.639969	-103.423277	Zapopan, Jalisco
Oxxo	Grocery Store	17069	20.646988	-103.422127	Candiles 207, 76086 Zapopan, Jalisco
Muebles Casa Blanca	Furniture and Home Store	17082	20.649086	-103.42706	45050 Zapopan, Jalisco
Acabados Especiales para Interiores	Furniture and Home Store	17082	20.641995	-103.421068	Volcan Popocatepetl 4976, 45079 Zapopan, Jalisco
Acabados Especiales Para Interiores S. de R.L. de C.V.	Furniture and Home Store	17082	20.641926	-103.421075	Calle Volcan Popocatepetl 4976, 45070 Zapopan, Jalisco
